poolID,liquidity,liquidity24hChange,asset0Symbol,asset0Denom,asset0Amount,asset0gecko,asset1Symbol,asset1Denom,asset1Amount,asset1gecko,volume24h,volume7d,fee
1449,350836.78186640627,-2.3079212686115262,DYM,ibc/9A76CDF0CBCEF37923F32518FA15E5DC92B9F56128292BC4D63C4AEA76CBB110,18192.006807170572,,OSMO,uosmo,188454.592176,osmosis,267781.9038814651,2220955.418879189,0.2%
1450,994055.1551491183,-3.3310381609644653,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,316705.918038,,DYM,ibc/9A76CDF0CBCEF37923F32518FA15E5DC92B9F56128292BC4D63C4AEA76CBB110,117999.70198331737,,816721.298041595,6529769.9381880155,0.2%
1460,12258.213566735625,-3.0078591183715746,milkTIA,factory/osmo1f5vfcph2dvfeqcqkhetwv75fda69z7e5c2dldm3kvgj23crkv6wqcn47a0/umilkTIA,436.798538,,OSMO,uosmo,4689.949661,osmosis,263.1678839840837,3608.8270693605673,0.2%
1464,35302.559940423744,5.3656890485742785,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,12904.472337,,OSMO,uosmo,17219.276135,osmosis,264168.7599664852,1545259.5159775962,0.01%
1465,1157.9701721143144,-2.4857143556957495,USDT,ibc/4ABBEF4C8926DDDB320AE5188CFD63267ABBCEFC0583E4AE05D6E5AA2401DDAB,357.589239,,OSMO,uosmo,612.636404,osmosis,1127.3089137211903,2324.5429766477937,0.01%
1470,5925.492202086867,6.260360528201893,,factory/osmo10n8rv8npx870l69248hnp6djy6pll2yuzzn9x8/BADKID,93582242.837601,,OSMO,uosmo,4532.641169,osmosis,1411.8757620561007,2183.0586078568817,0.3%
1471,43024.19189275405,1.7710159279270992,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,21498.013795,,DVPN,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,11090132.323049,sentinel,546.6880049998668,6802.166869376961,1.0%
1472,3636.889748556909,-2.179333707380484,REGEN,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,63797.836159,regen,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,571.549685,,1.4822168727722977,639.8055688922523,0.2%
1475,141789.39431668955,-20.1431955331371,milkTIA,factory/osmo1f5vfcph2dvfeqcqkhetwv75fda69z7e5c2dldm3kvgj23crkv6wqcn47a0/umilkTIA,3302.084562,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,6781.781019,celestia,164426.65851210873,1526031.4419382054,0.05%
1476,252860.59125954978,-4.1244653661549195,stTIA,ibc/698350B8A61D575025F3ED13E9AC9C0F45C89DEFE92F76D5838F1D3C1A7FF7C9,6477.028554,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,11588.91246,celestia,172801.38762031982,1212606.5105542552,0.05%
1477,23076.276113521784,17.676333365878225,ETH,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,2.3740906740837167,ethereum,OSMO,uosmo,11729.912238,osmosis,96818.64545470399,454160.92273913795,0.01%
1478,2381.9539900601612,-2.243157838157213,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1200.028867,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,84.038142,celestia,9548.738711701344,54535.68130640296,0.01%
1479,1457.8475299623155,-1.4238647632164425,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,406.925509,,PICA,ibc/56D7C03B8F6A07AD322EEE1BEF3AE996E09D1C1E34C27CF37E0D4A0AC5972516,130212.69889716973,,419.6093916938919,9338.994690315792,0.05%
1481,4280.593989151066,-3.1496021008841786,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,877.103172,,SEI,ibc/71F11BC0AF8E526B80E44172EBA9D3F0A8E03950BB882325435691EBC9450B1D,4187.097203,sei,2972.1907735095388,41653.96949796229,0.05%
1482,2537.102829977484,-1.746314432532629,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,633.213544,,INJ,ibc/64BA6E31FE887D66C6F8F31C7B1A80C7CA179239677B4088BB55F5EA07DBE273,53.41723631875665,injective-protocol,5287.072734864498,47859.16019708232,0.05%
1483,129532.18096295587,-2.9254911386023954,REGEN,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,1928225.40687,regen,OSMO,uosmo,28203.058549,osmosis,6671.178627320897,27379.705819522183,0.2%
1486,19139.202912156572,1.296266921524934,PASG,ibc/208B2F137CDE510B44C41947C045CFDC27F996A9D990EA64460BDD5B3DBEB2ED,169460.990039,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,9544.583981,,353.3986330149822,5876.036553758653,0.2%
1490,14864.366403139069,5.292863942764258,WBTC,factory/osmo1z0qrq605sjgcqpylfl4aa6s90x738j7m58wyatt0tdzflg2ha26q67k743/wbtc,0.17168825,,nBTC,ibc/75345531D87BD90BF108BE7240BD721CB2CB0A1F16D4EBA71B09EC3C43E15C8F,0.0580117808065,,2212.4232488354555,76481.95902808296,0.05%
1492,1791.9806909383653,-0.12449523504897769,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1793.609521,,,ibc/A5CCD24BA902843B1003A7EEE5F937C632808B9CF4925601241B15C5A0A51A53,896425238102.1011,,0,0,0.1%
1493,70507.8345194633,4.361170824756781,HEART,ibc/35CECC330D11DD00FACB555D07687631E0BC7D226260CC5F015F6D7980819533,1006964.5440651749,humans-ai,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,35285.871425,,20239.940468979898,70940.25378802419,0.2%
1498,575219.8429654273,0.2912311487417331,AKT,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,54199.832153,akash-network,PASG,ibc/208B2F137CDE510B44C41947C045CFDC27F996A9D990EA64460BDD5B3DBEB2ED,5075372.737036,,28381.92108921776,249441.32841729486,0.2%
1499,895681.4162181546,-2.98979583344036,stATOM,ibc/C140AFD542AE77BD7DCC83F13FDD8C5E5BB8C4929785E6EC2F4C636F98F17901,30126.386806,stride-staked-atom,stOSMO,ibc/D176154B0C63D1F9C6DCFB4F70349EBF2E2B5A87A05902F57A6AE92B863E9AEC,282068.875832,stride-staked-osmo,1398.134061757448,26606.423854674096,0.3%
1500,1878.981152421629,1.714942336390176,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1880.689062,,APT,ibc/A4D176906C1646949574B48C1928D475F2DF56DE0AC04E1C99B08F90BC21ABDE,27.76347661,,244.22579080590367,6756.502355648771,0.2%
1501,1067.5381902718984,13.737181115185926,APT,ibc/A4D176906C1646949574B48C1928D475F2DF56DE0AC04E1C99B08F90BC21ABDE,40.37346539,,OSMO,uosmo,816.601792,osmosis,280.01311668736554,1438.6965127112762,0.2%
1502,1831.0021102187004,-11.311670715688543,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1832.666409,,SUI,ibc/B1C287C2701774522570010EEBCD864BCB7AB714711B3AA218699FDD75E832F5,1111.2320943,,1336.110705411647,61882.76631222207,0.2%
1504,19089.96778523337,-4.2391851999420265,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,1720.276056,,KAVA,ibc/57AA1A70A4BC9769C525EBF6386F7A21536E04A79D62E1981EFCEF9428EBB205,18849.481109,kava,80.12250687513604,542.1234726245679,0.05%
1505,1422.7314954846595,0.3504243581339018,,ibc/7D389F0ABF1E4D45BE6D7BBE36A2C50EA0559C01E076B02F8E381E685EC1F942,54134.887704,,OSMO,uosmo,1088.303069,osmosis,61.21963740787379,275.0357097545177,0.3%
1507,2528.7218712549166,-2.0429129198760814,,ibc/178248C262DE2E141EE6287EE7AB0854F05F25B0A3F40C4B912FA1C7E51F466E,77926050.873656,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,2531.020366,,0.6773697319474109,190.37925597874573,0.05%
1513,119482.72790186873,12.913346948172174,,ibc/C97473CD237EBA2F94FDFA6ABA5EC0E22FA140655D73D2A2754F03A347BBA40B,10316812917.400879,,SOURCE,ibc/E7905742CE2EA4EA5D592527DC89220C59B617DE803939FE7293805A64B484D7,1813098.113986,source,2336.6390716663686,2421.418357859297,0.3%
1516,17617.00875740383,-49.68109783268764,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,5135.033607,,FET,ibc/5D1F516200EE8C6B2354102143B78A2DEDA25EDE771AC0F8DC3C1837C8FD4447,4908.560611006367,fetch-ai,15006.695164927782,170327.72410299437,0.2%
1517,13821.4388041427,29.481335863130887,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,13834.001872,,MKR,ibc/D27DDDF34BB47E5D5A570742CC667DE53277867116CCCA341F27785E899A70F3,5.597030252532179,maker,3167.880747860203,10980.99116010994,0.1%
1519,7046.532556933256,-1.2728951628206582,WAVAX,ibc/6F62F01D913E3FFE472A38C78235B8F021B511BC6596ADFF02615C8F83D3B373,62.26495190710418,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,59911839721,bostrom,12.043798017412286,414.79542413216706,0.5%
1520,5730.403655925913,-2.9329465146602822,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,2868.54745,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,49056774196,bostrom,27.544762336275262,754.4610354024081,0.5%
1521,3497.7283429682993,-4.020881846951764,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,132549024783,,WMATIC,ibc/AB589511ED0DD5FA56171A39978AFBF1371DB986EC1C3526CE138A16377E39BB,1774.1091477354892,wmatic,25.63506829230278,124.88157412393974,0.5%
1522,2135.6284085153247,-6.813072322756159,ARB,ibc/10E5E5B06D78FFBB61FD9F89209DEE5FD4446ED0550CBB8E3747DA79E10D9DC6,655.5225374730823,,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,80976601093,,4.833908459260347,50.52895270946027,0.5%
1523,2988.590439199585,-4.340422915494109,AKT,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,281.893634,akash-network,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,113219417762,,60.25454538799222,488.0047066413641,0.5%
1524,3012.160044365715,-5.726577800258549,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,113781664444,,AXL,ibc/903A61A498756EA560B85A85132D3AEE21B5DEDD41213725D22ABF276EA6945E,781.879925,axelar,29.25636704282563,187.40637077183203,0.5%
1525,3004.405883256792,-5.446317942278915,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,112705635047,,FET,ibc/5D1F516200EE8C6B2354102143B78A2DEDA25EDE771AC0F8DC3C1837C8FD4447,596.8774352448099,fetch-ai,10.371585836776926,202.1327941000015,0.5%
1526,1789.2324919867854,-6.090506394784212,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,67640903177,,DYM,ibc/9A76CDF0CBCEF37923F32518FA15E5DC92B9F56128292BC4D63C4AEA76CBB110,156.26393651864112,,54.84694413865053,294.81184591112367,0.5%
1527,4423.267746118956,-3.991232762727214,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,166489499233,,STARS,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,84137.695793,stargaze,33.234702671545485,413.66373945480063,0.5%
1528,2491.630746750101,-6.908638486518136,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,94701862488,,INJ,ibc/64BA6E31FE887D66C6F8F31C7B1A80C7CA179239677B4088BB55F5EA07DBE273,34.863127762767924,injective-protocol,13.507896599665322,323.08805118078493,0.5%
1529,5073.371157393318,-4.271910928928965,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,191257314769,,PICA,ibc/56D7C03B8F6A07AD322EEE1BEF3AE996E09D1C1E34C27CF37E0D4A0AC5972516,316042.563813877,,14.123354848471918,414.6544517537646,0.5%
1530,3813.452205970847,-1.5892366017383415,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,143442086810,,DVPN,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,989379.596901,sentinel,6.353848249744007,160.6767395659884,0.5%
1531,3548.3733705165105,-4.686110353184833,NTRN,ibc/126DA09104B71B164883842B769C0E9EC1486C0887D27A9999E395C2C8FB5682,1518.852133,neutron,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,134456212134,,16.557828266513905,242.81777601250246,0.5%
1532,3754.2443798477343,-4.864130971467408,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,142500744235,,JKL,ibc/8E697BDABE97ACE8773C6DF7402B2D1D5104DD1EEABE12608E3469B7F64C15BA,3078.929056,,25.78023172779543,588.2544944307085,0.5%
1533,2604.165486637964,-4.371177370631696,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,98344782375,,EVMOS,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,14930.35064434393,evmos,14.564894407705946,229.86067808801752,0.5%
1534,1873.640310034039,-4.1505700169522,LVN,factory/osmo1mlng7pz4pnyxtpq0akfwall37czyk9lukaucsrn30ameplhhshtqdvfm5c/ulvn,7668.196259,,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,70362646029,,3.4706679478638085,59.23062991628177,0.5%
1535,3482.8097501132515,-5.144027867294637,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,131962011629,,UMEE,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,405568.907627,umee,6.026293986445655,99.47811342266046,0.5%
1536,2225.441013298131,-5.363807429241327,JUNO,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,3505.547822,juno-network,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,83832269003,,5.410222485129171,93.23815681195191,0.5%
1537,2136.87358387497,-5.3828055834789446,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,80623675066,,MARS,ibc/573FCD90FACEE750F55A8864EF7D38265F07E5A9273FA0E8DAFD39951332B580,12277.591093,,4.246847263052592,55.196242122889984,0.5%
1538,2421.032625779383,-5.805906280536328,BLD,ibc/2DA9C149E9AD2BD27FEFA635458FB37093C256C1A940392634A16BEA45262604,7998.401804,,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,91799011206,,2.765198154203086,150.01458005391663,0.5%
1539,3040.5460438758664,-7.2031918237755495,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,114684726126,,KUJI,ibc/BB6BCDB515050BAE97516111873CCD7BCF1FD0CCB723CC12F3C4F704D6C646CE,504.942076,,24.679590251092474,324.05217153813993,0.5%
1540,1841.9677412744163,-5.494105320603931,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,69990373304,,FLIX,ibc/CEE970BB3D26F4B907097B6B660489F13F3B0DA765B83CC7D9A0BC0CE220FA6F,5114.35983,omniflix-network,10.181887518621853,139.6081679106395,0.5%
1541,1962.4856950217527,-3.5652703328988573,APT,ibc/A4D176906C1646949574B48C1928D475F2DF56DE0AC04E1C99B08F90BC21ABDE,127.02141279,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,33609537795,bostrom,4.845253698950931,251.74383296820034,0.5%
1542,3292.589053926157,-5.170634635503819,SUI,ibc/B1C287C2701774522570010EEBCD864BCB7AB714711B3AA218699FDD75E832F5,1844.69935532,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,56388893194,bostrom,0,255.2617170114466,0.5%
1543,2824.6400941205284,-5.401695646816384,,ibc/1E26DB0E5122AED464D98462BD384FCCB595732A66B3970AE6CE0B58BAE0FC49,4311412783104018,,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,214229046342,,307.3261838928234,909.3453382915643,0.5%
1544,1740.3717253051914,-6.628018065842922,,ibc/161D7D62BAB3B9C39003334F1671208F43C06B643CC9EDBBE82B64793C857F1D,118.728015,,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,131994931237,,9.48905345742103,192.372848047438,0.5%
1545,3396.0344435746447,-5.4384835126468065,BTSG,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,122298.465595,bitsong,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,128252441690,,0.610258524797197,23.816925283677694,0.5%
1546,3135.040285952603,-5.015738955238207,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,118413679172,,GRAV,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,604812.302894,graviton,1.014793703548945,84.83909944511329,0.5%
1547,3318.5717487517554,-5.028253939658081,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,125675516711,,DYDX,ibc/831F0B1BBB1D08A2B75311892876D71565478C532967545476DF4C2D7492E48C,500.2578439820711,dydx,4.851453671185199,109.55023339435456,0.5%
1548,3020.9559133073326,-4.9749067319809335,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,114241804703,,LUNA,ibc/785AFEC6B3741100D15E7AF01374E3C4C36F24888E96479B1C33F5C71F364EF9,1652.804168,terra-luna-2,1.9001680492123219,188.4705760130808,0.5%
1549,3896.3852129006054,2.749625046866991,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,148225289267,,WFTM,ibc/5E2DFDF1734137302129EA1C1BA21A580F96F778D4F021815EA4F6DB378DA1A4,1644.7108260338616,,154.04972825444818,426.29546823588566,0.5%
1550,2630.1289985260864,-5.57298138309583,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,99880071824,,SEI,ibc/71F11BC0AF8E526B80E44172EBA9D3F0A8E03950BB882325435691EBC9450B1D,1615.163359,sei,8.29074620268606,352.7362483201919,0.5%
1551,2326.8834401339527,-7.745551766622584,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,87920506796,,L1,ibc/F16FDC11A7662B86BC0B9CE61871CBACF7C20606F95E86260FD38915184B75B4,48526.185739458015,,12.753112814627878,37.87099170444645,0.5%
1552,2257.7189170806114,-4.148689354124649,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,84826147766,,LORE,ibc/B1C1806A540B3E165A2D42222C59946FB85BA325596FC85662D7047649F419F3,37898.309916,gitopia,0.32560938671796313,21.53414965457007,0.5%
1553,2248.5031355044075,-3.925374931444911,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,85085620770,,BAND,ibc/F867AE2112EFE646EC71A25CD2DFABB8927126AC1E19F1BBF0FF693A4ECA05DE,543.945132,band-protocol,0,14.751106238608006,0.5%
1554,2286.2913791869187,-5.4551970619369134,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,86591046710,,TORI,ibc/EB7FB9C8B425F289B63703413327C2051030E848CE4EAAEA2E51199D6D39D3EC,77689.12822,,16.552379939892102,205.31939026103794,0.5%
1555,2598.576067585507,-1.677132645090345,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,99004104943,,CTK,ibc/7ED954CFFFC06EE8419387F3FC688837FF64EF264DE14219935F724EEEDBF8D3,1280.990153,certik,3.1820883799884614,55.61961259038731,0.5%
1556,1745.6985067546757,-5.8392630294703185,NYM,ibc/37CB3078432510EE57B9AFA8DBE028B33AE3280A144826FEAC5F2334CF2C5539,3791.164055,nym,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,66016549044,,0,8.297944334399247,0.5%
1557,1723.0900612290502,-4.591178327084457,REGEN,ibc/1DCC8A6CB5689018431323953344A9F6CC4D0BFB261E88C9F7777372C10CD076,18049.592179,regen,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,64898936859,,1.9340356928748257,7.91560944246374,0.5%
1558,1143.8257313505017,-5.910676907446776,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,43068127538,,MPWR,ibc/DD3938D8131F41994C1F01F4EB5233DEE9A0A5B787545B9A07A321925655BF38,37647.625352,,4.829332171199436,13.751585055255113,0.5%
1559,1116.1861740926452,10.352482647608841,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,41879081992,,DSM,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,25041.777642,desmos,8.280383628754432,29.095326826321458,0.5%
1560,5043.410350500101,-6.1299322013570885,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,190752890744,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,43299790029,bostrom,0,0,0.5%
1561,5038.049258539073,-6.131167786804948,HYDROGEN,ibc/4F3B0EC2FE2D370D10C3671A1B7B06D2A964C721470C305CBB846ED60E6CAA20,190872054680,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,43181067685,bostrom,0,33.47190114309488,0.2%
1562,2705.983394877405,-9.027390310401605,,ibc/18FB5C09D9D2371F659D4846A956FA56225E377EE3C3652A2BF3542BF809159D,296868690405353.1,,BOOT,ibc/FE2CD1E6828EC0FAB8AF39BAC45BC25B965BA67CCBC50C13A14BD610B0D1E2C4,46342682351,bostrom,0.013039740500624845,1707.9416034886829,0.5%
1564,1081.651992431815,-1.4637116261871865,,factory/osmo1k9q7rrplf2ngwf87g8zmdxes9qdk5x6tk383cnyhyq6urm9jvw5sv755n5/astroport/share,0.001,,NTRN,ibc/126DA09104B71B164883842B769C0E9EC1486C0887D27A9999E395C2C8FB5682,466.316565,neutron,0,0,0%
1565,2735.455730589287,10.929515441906542,DAI,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2743.666523342082,dai,,ibc/BB0AFE2AFBD6E883690DAE4B9168EAC2B306BCC9C9292DACBB4152BBB08DB25F,728211402563282.9,,1533.9135281150197,8598.543526407755,0.2%
1566,5343.63340864745,-41.966602557758996,DYM,ibc/9A76CDF0CBCEF37923F32518FA15E5DC92B9F56128292BC4D63C4AEA76CBB110,930.5080969463672,,,ibc/D53E785DC9C5C2CA50CADB1EFE4DE5D0C30418BE0E9C6F2AF9F092A247E8BC22,2358715993635400.5,,19557.69817108545,71673.14759890876,0.05%
1567,1003.7026882909755,-3.782423431270679,,factory/osmo1nqnu59dcz45zsvc49ec2q8w23m2tf4h3eynsxx8cmgmqzcgyax4q7clvwk/astroport/share,0.001,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,498.276199,,0,0,0%
1568,1082.4319060908456,-1.7501330383673388,,factory/osmo1fnqchd6awqfmals5yh7rm00shpzuutresl0ccraue9tq39jmygns9xa5vn/astroport/share,0.001,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,537.268713,,0,0,0%
1569,1033.3789494210002,-2.405333547324134,,factory/osmo1a2ngmt6s8u7mjkmwkvmlhh4gpvwhadey7gc4zfzgdf8f7pxvcpus2374h4/astroport/share,0.001,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,509.928744,,0,0,0%
1570,1041.534125071346,-1.8885886532351583,,factory/osmo1vk3kyfdswfxn7gwprn8fmflfskvp585wm2jnku2up0u7l0l7flcqt7nfqu/astroport/share,0.001,,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,515.275806,,0,0,0%
1573,24394.953366228638,-4.520158942370112,,ibc/C12C353A83CD1005FC38943410B894DBEC5F2ABC97FC12908F0FB03B970E8E1B,3629716.597744,,ODIN,ibc/C360EF34A86D334F625E4CBB7DA3223AEA97174B61F35BB3758081A8160F7D9B,294618.339665,,9617.490565753378,79723.76845981009,0.3%
1574,2561.3828567748087,3.8936684010610083,,ibc/072E5B3D6F278B3E6A9C51D7EAD1A737148609512C5EBE8CBCB5663264A0DDB7,1474856.656214,,OSMO,uosmo,1959.302112,osmosis,165.41064083059487,1253.355566344565,3.8%
1576,29129.14044807374,2.9039696023092287,USDC,ibc/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4,14599.842165,,FUND,ibc/608EF5C0CE64FEA097500DB39657BDD36CA708CC5DCC2E250A024B6981DD36BC,61473.025231211,unification,1720.3547339564875,8198.985626306274,1.0%
1579,1054.507618249751,-4.466475018914466,,factory/osmo15qz97xc43uc2jceh0vy79h04amvpg6xml5wlsz33zwpca8ve44pq48wlev/astroport/share,0.001,,TIA,ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877,37.074152,celestia,0,0,0%
